User,Date,Tweet,Permalink,Retweet count,Likes count,Tweet value
World Health Organization (WHO),15/2/2020 14:05:09,"@DrTedros @MunSecConf “In the last few years, 80% of outbreaks requiring an international response have occurred in countries affected by fragility, conflict and insecurity""-@DrTedros at #MSC2020",https://www.twitter.com/user/status/1228681657621909504,27,60,2148.34
World Health Organization (WHO),12/2/2020 18:21:06,"@DrTedros @IMOHQ “Unfortunately, the #DiamondPrincess 🚢 is one of three cruise ships that have experienced delayed port clearance or have been denied entry to ports, often without an evidence-based risk assessment.”-@DrTedros #COVID19",https://www.twitter.com/user/status/1227658903669878785,27,48,2148.34
World Health Organization (WHO),12/2/2020 18:20:50,"@DrTedros “We are in constant contact with the Japanese government, the @IMOHQ, and the owner of the #DiamondPrincess ship to protect the health of all passengers.”-@DrTedros #COVID19",https://www.twitter.com/user/status/1227658836183519233,27,50,2148.34
World Health Organization (WHO),12/2/2020 18:37:24,@DrTedros @WHOAFRO @OMSRDCONGO @pahowho @WHO_Europe @WHOWPRO @WHOSEARO @WHOEMRO The full statement by @DrTedros 👇 https://t.co/WCw3Cq9Cxz,https://www.twitter.com/user/status/1227663005426634754,27,66,2363.18
World Health Organization (WHO),11/2/2020 8:15:06,"""...

❓What’s the best way to manage cases of severe disease? 

❓What ethical issues we need to be aware of in the way we do our research?

To defeat this outbreak, we need answers to all those questions, and more""-@DrTedros #2019nCoV",https://www.twitter.com/user/status/1227144013955960832,27,62,2148.35
World Health Organization (WHO),10/2/2020 15:15:37,"@DrTedros @AfricaCDC ""WHO will continue working with all countries to prevent and detect rapidly new cases of #2019nCoV, and to save lives""-@DrTedros",https://www.twitter.com/user/status/1226887452272578560,27,115,2148.35
World Health Organization (WHO),7/2/2020 17:47:06,"@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOSEARO @WHOWPRO These countries also improved infrastructure through measures such as:
🔹 safer sidewalks &amp; dedicated lanes for cyclists
🔹 implemented vehicle standards such as those that mandate advanced braking &amp; electronic stability control
🔹 enhanced post-crash care
https://t.co/a9fVoJLODK",https://www.twitter.com/user/status/1225838409471680512,27,81,2363.18
World Health Organization (WHO),3/2/2020 9:28:40,"@DrTedros @WHOWPRO @pahowho @WHO_Europe @WHOEMRO @WHOSEARO @WHOAFRO @FAO @UN @GlobalGoalsUN @ITU ""7 million people were diagnosed and treated for #tuberculosis in 2018, up from 6.4 million in 2017. Our aim for this year is 8 million""-@DrTedros #EndTB #EB146 https://t.co/3JIOC3LGeN",https://www.twitter.com/user/status/1224263423229337600,27,57,2578.01
World Health Organization (WHO),21/1/2020 21:05:30,@WHO_Europe @pahowho @WHOAFRO @WHOEMRO @WHOWPRO @WHOSEARO WHO regularly monitors and reviews the evidence on e-cigarettes and health and offers guidance to governments and the public https://t.co/S8ZHoux45e https://t.co/M5ZlF7fXZY,https://www.twitter.com/user/status/1219727745443336192,27,56,2835.81
World Health Organization (WHO),8/1/2020 11:11:01,"@pahowho @WHOWPRO @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @TalindaB @ladygaga @DrTedros @goldenglobes Filmmakers 🎥, when portraying #suicide, please provide parental guidance for content aimed at viewers under 18 years of age. https://t.co/vdgRTKkvRx https://t.co/GSy6vXXZnL",https://www.twitter.com/user/status/1214867097211326464,27,86,2835.83
World Health Organization (WHO),6/1/2020 11:02:54,"@JimC_HRH Who is your favourite nurse?
 
Nurses take care of us, our families and our communities.

👉https://t.co/rx3i9Dh01E 

#SupportNursesAndMidwives  

https://t.co/7egUpatjaD",https://www.twitter.com/user/status/1214140277042163713,27,56,2835.83
World Health Organization (WHO),19/2/2020 13:34:51,"@DrTedros @UNICEF @unicefchief @TheLancet @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @WHOWPRO ""I'd like to highlight 3 areas that are priorities for WHO &amp; where we looked to the Commission for the guidance. We must:
1⃣Prioritize child health if we are to accomplish @GlobalGoalsUN
2⃣Strengthen #PrimaryHealthCare
3⃣Confront the challenges posed by #ClimateChange""-@DrTedros https://t.co/kJkMXNSNuI",https://www.twitter.com/user/status/1230123581423726593,26,61,2578.02
World Health Organization (WHO),22/2/2020 7:05:27,"@DrTedros @_AfricanUnion @NCDCgov @AfricaCDC @JNkengasong @UN @antonioguterres @DrMikeRyan ""We have also held two calls with @UN resident coordinators all over the world, to brief them on the actions they can take to prepare their countries and ensure the United Nations system is working as one""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1231112752850251776,26,76,2148.34
World Health Organization (WHO),22/2/2020 6:57:42,"@DrTedros @_AfricanUnion ""As you know, WHO declared a Public Health Emergency of International Concern less than a month after the first reported #COVID19 cases, as a result of the signs of human-to-human transmission we saw outside #China""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1231110802846908416,26,65,2148.34
World Health Organization (WHO),21/2/2020 15:21:51,"@JNkengasong @AfricaCDC @pahowho @WHOWPRO @DrTedros ""As I said yesterday, WHO’s key role is coordinating the global response to the epidemic &amp; our new special envoys will help us to do that.

This is another step we are taking to take advantage of the window of opportunity we have to contain the #COVID19 outbreak""-@DrTedros",https://www.twitter.com/user/status/1230875284641132544,26,45,2148.34
World Health Organization (WHO),15/2/2020 14:03:39,@DrTedros @MunSecConf “This experience illustrates a key lesson of history: disease and insecurity are old friends.”-@DrTedros at #MSC2020,https://www.twitter.com/user/status/1228681280562196480,26,52,2148.34
World Health Organization (WHO),14/2/2020 15:28:51,"@DrTedros ""I wish to thank #Cambodia for demonstrating to the world the meaning of solidarity. While other countries turned away the #Westerdam cruise ship, 🇰🇭 allowed it to dock""-@DrTedros from #DRC #COVID19 
https://t.co/xdZNulLIyU",https://www.twitter.com/user/status/1228340333135769604,26,61,2363.18
World Health Organization (WHO),14/2/2020 15:11:44,"@DrTedros @Presidence_RDC @UN ""I am glad to say that countries around the world are in a better state of preparedness for #COVID19 than they were just a week ago, and WHO’s efforts to help countries boost their lab capacity continue""-@DrTedros from #DRC",https://www.twitter.com/user/status/1228336025124134914,26,59,2148.35
World Health Organization (WHO),12/2/2020 18:26:39,"@DrTedros ""Some of these issues include easy to apply diagnostics, the best approaches for infection prevention, potential therapies that could be used to treat patients, existing vaccine candidates &amp; how to accelerate them, and how to address the infodemic""-@DrTedros #COVID19",https://www.twitter.com/user/status/1227660301224628225,26,63,2148.35
World Health Organization (WHO),10/2/2020 15:13:07,"@DrTedros ""2⃣ An advance team of WHO experts has just arrived in 🇨🇳, led by Dr Bruce Aylward, to lay the groundwork for the larger intl. team.

Bruce &amp; colleagues will be working with their 🇨🇳 counterparts to make sure we have the right expertise to answer the right questions""-@DrTedros",https://www.twitter.com/user/status/1226886823391191046,26,68,2148.35
World Health Organization (WHO),8/2/2020 15:05:45,"@DrTedros ""It is also the kickoff to the Decade of Aging where we will bring key stakeholders together to improve the lives of older people, their families and the communities in which they live""-@DrTedros #EB146",https://www.twitter.com/user/status/1226160190795456513,26,56,2148.35
World Health Organization (WHO),6/2/2020 15:22:35,"@DrTedros @UN @antonioguterres ""It speeds up the availability of the medicines and technologies that save lives. 

We’ve seen that with the rapid development of an #Ebola vaccine""-@DrTedros #2019nCoV",https://www.twitter.com/user/status/1225439653781786626,26,57,2148.35
World Health Organization (WHO),18/1/2020 11:08:37,"@DrTedros @InitiativeLome @WHOAFRO ""...

Lack of technical capacity undermines the integrity of supply chains and limits the ability of countries to safeguard the health of their people""-@DrTedros #FakeDrugsRealCrime https://t.co/MmlKuCwqI4",https://www.twitter.com/user/status/1218490370088218627,26,43,2578.02
World Health Organization (WHO),15/1/2020 16:15:14,"@WHOThailand @WHOSEARO @WHOWPRO Protect yourself from getting sick:
4⃣ Avoiding unprotected contact with sick people 🤒 (incl. spitting in public, touching one’s eyes, nose or mouth) and with live farm 🐓🐖🐄 or wild animals 🦇🐒

#coronavirus https://t.co/6lcZuXqyse",https://www.twitter.com/user/status/1217480368829489154,26,51,2578.02
World Health Organization (WHO),24/2/2020 14:20:04,"Today, @JY_LeDrian, 🇫🇷 Minister for Europe and Foreign Affairs, and @DrTedros met to discuss the WHO Academy, which will be the 🌏🌍🌎’s largest &amp; most innovative lifelong learning platform in global health ➡  https://t.co/YoeyIFGTHA https://t.co/Bf1mvUjsLI",https://www.twitter.com/user/status/1231946900900896768,25,68,2835.82
World Health Organization (WHO),22/2/2020 7:03:44,"@DrTedros @_AfricanUnion @NCDCgov @AfricaCDC @JNkengasong ""We’ve also shipped more than 30,000 sets of personal protective equipment to six countries in Africa, and we’re ready to ship almost 60,000 more sets to 19 countries in the coming weeks""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1231112321096933377,25,85,2148.34
World Health Organization (WHO),20/2/2020 15:21:50,"@NUSingapore @SNUCM_Official @NCDCgov @CDCgov @NIH @rki_de @DrTedros @DrMikeRyan @UN @antonioguterres ""We’re partnering with the @AfricaCDC to coordinate our efforts to prepare African countries for the potential arrival of the #coronavirus""-@DrTedros #COVID19",https://www.twitter.com/user/status/1230512892761530368,25,50,2148.34
World Health Organization (WHO),18/2/2020 15:57:46,"@DrTedros @WHOWPRO ""We have now had cases of #COVID19 outside #China for more than a month. We are supporting national authorities in every country that has cases to track the virus and understand how people were infected""-@DrTedros #coronavirus https://t.co/0WIxo1urrc",https://www.twitter.com/user/status/1229797160025280513,25,53,2578.01
World Health Organization (WHO),18/2/2020 15:46:44,"@DrTedros ""2 attacks on health facilities took place yesterday afternoon, on 2 separate hospitals in Aleppo. Luckily, there were no casualties.

We repeat: health facilities &amp; #healthworkers are #NotATarget in conflict &amp; attacks on health are a breach of international law""-@DrTedros",https://www.twitter.com/user/status/1229794384012627968,25,41,2148.34
World Health Organization (WHO),15/2/2020 14:08:31,"@DrTedros @MunSecConf “We’re encouraged that the global research community has come together to identify and accelerate the most urgent research needs for #COVID19 diagnostics, treatments and vaccines”-@DrTedros at #MSC2020 #coronavirus",https://www.twitter.com/user/status/1228682502472130566,25,44,2148.34
World Health Organization (WHO),14/2/2020 15:11:15,"@DrTedros @Presidence_RDC @UN ""Whether it’s #Ebola or #COVID19, investing in preparedness is the smartest way to ensure disease outbreaks are identified and stopped quickly""-@DrTedros from #DRC",https://www.twitter.com/user/status/1228335902616965120,25,53,2148.35
World Health Organization (WHO),12/2/2020 18:26:15,"@DrTedros ""As we speak, research groups are meeting with the leading research funders to start work immediately on the most pressing questions""-@DrTedros #COVID19",https://www.twitter.com/user/status/1227660200208982016,25,67,2148.35
World Health Organization (WHO),11/2/2020 8:15:21,"@DrTedros ""There are also tools we don’t have. We have no vaccine to prevent infections, and no proven therapeutics to treat them""-@DrTedros #2019nCoV",https://www.twitter.com/user/status/1227144075691921410,25,45,2148.35
World Health Organization (WHO),11/2/2020 8:13:25,"@DrTedros ""It’s hard to believe that just two months ago, the #2019nCoV – which has come to captivate the attention of media, financial markets, and political leaders – was completely unknown to us""-@DrTedros",https://www.twitter.com/user/status/1227143587500044290,25,51,2148.35
World Health Organization (WHO),10/2/2020 15:12:40,"@DrTedros ""1⃣ the meeting on research and innovation starting tomorrow will identify some of those questions and chart a path forward""-@DrTedros #2019nCoV 

https://t.co/4hqrnjjkNn",https://www.twitter.com/user/status/1226886709549453312,25,47,2363.18
World Health Organization (WHO),6/2/2020 15:16:25,"@DrTedros ""We are also mobilizing the full power of the @UN system. Yesterday I briefed the Secretary General @antonioguterres  &amp; other UN leaders &amp; today we had a call with over 200 UN country representatives. This follows yesterday’s call with WHO country representatives""-@DrTedros",https://www.twitter.com/user/status/1225438101532704768,25,64,2148.35
World Health Organization (WHO),21/1/2020 19:43:39,@WHO_Europe @pahowho @WHOAFRO @WHOEMRO @WHOWPRO @WHOSEARO Taxing e-cigarettes in a similar way to tobacco products offers a win–win for governments by protecting citizens through higher prices that deter consumption https://t.co/S8ZHoux45e https://t.co/Nk8nq9iZkz,https://www.twitter.com/user/status/1219707147291910145,25,64,2835.81
World Health Organization (WHO),20/2/2020 15:16:44,"""[Experts are] from the following institutions:
@NUSingapore
@SNUCM_Official
@NCDCgov
@CDCgov
@NIH
@rki_de
The St Petersburg Pasteur Institute
The Natl Institute of Infectious Diseases 🇯🇵
The 🇷🇺 Natl Medical Research Center of Phthisiopulmonology &amp; Infectious Diseases""-@DrTedros",https://www.twitter.com/user/status/1230511610390818816,24,48,2148.34
World Health Organization (WHO),19/2/2020 15:02:21,"@HelenClarkNZ @WHOSEARO @WHOEMRO @WHO_Europe @pahowho @WHOAFRO @WHOWPRO The report includes a new global index of 180 countries, comparing performance on child flourishing, including:
🔹 measures of child survival &amp; well-being, such as health, education &amp; nutrition
🔹 sustainability, with a proxy for greenhouse gas emissions &amp; equity or income gaps https://t.co/DzGl649veW",https://www.twitter.com/user/status/1230145603491028992,24,76,2578.01
World Health Organization (WHO),18/2/2020 16:10:15,"@DrTedros @WHOWPRO @WHOSEARO @WHOAFRO @pahowho @WHO_Europe @WHOEMRO @KKMPutrajaya ""Some countries in @WHOAFRO including #DRC are now leveraging the capacity they have built up to test for Ebola to test for #COVID19. This is a great example of how investing in health systems can pay dividends for health security""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1229800304952123392,24,47,2148.34
World Health Organization (WHO),12/2/2020 18:21:20,"@DrTedros @IMOHQ “Together with the @IMOHQ, we will issue a communique to all countries to respect the principle of “free pratique” for ships and the principle of proper care for all travelers, in accordance with the International Health Regulations.”-@DrTedros #COVID19",https://www.twitter.com/user/status/1227658965972135936,24,53,2148.34
World Health Organization (WHO),14/2/2020 15:23:04,"@DrTedros @Presidence_RDC @UN ""We have been in regular contact with suppliers, asking them to prioritize production and distribution of personal protective equipment to #healthworkers on the front lines. We are also in touch with Member States on this important issue""-@DrTedros #COVID19",https://www.twitter.com/user/status/1228338877024391168,24,34,2148.35
World Health Organization (WHO),12/2/2020 18:35:45,"All aspects of the #COVID19 outbreak &amp; ways to control it were discussed (3):

-R&amp;D for candidate therapeutics and vaccines;

-ethical considerations for research

-integration of social sciences into the outbreak response.",https://www.twitter.com/user/status/1227662594200219648,24,77,2148.35
World Health Organization (WHO),8/2/2020 15:49:49,"@DrTedros @Facebook @Google @TencentGlobal @Twitter @tiktok_uk @Pinterest @instagram @YouTube ""I want to thank those donors who have made contributions in the past few days since we launched the $675 million appeal to fuel the #2019nCoV response""-@DrTedros",https://www.twitter.com/user/status/1226171280258453504,24,75,2148.35
World Health Organization (WHO),8/2/2020 15:05:24,"@DrTedros ""This is the Year of the Nurse and the Midwife, the theme of our #WHA73 and a major theme of our activities this year""-@DrTedros #SupportNursesAndMidwives #EB146",https://www.twitter.com/user/status/1226160104384401415,24,60,2148.35
World Health Organization (WHO),4/2/2020 16:43:56,"@DrTedros @WHOWPRO @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho ""[We call on Member States to] facilitate rapid collaboration between the public and private sectors to develop the diagnostics, medicines and vaccines we need to bring this outbreak under control""-@DrTedros #2019nCoV #EB146",https://www.twitter.com/user/status/1224735351605997568,24,77,2148.34
World Health Organization (WHO),3/2/2020 9:37:15,"@DrTedros @WHOWPRO @pahowho @WHO_Europe @WHOEMRO @WHOSEARO @WHOAFRO @FAO @UN @GlobalGoalsUN @ITU @EIB ""The rapid approval and prequalification of the #Ebola vaccine after a trial involving 250,000 people &amp; the advent of experimental therapeutics, have also helped us to save lives""-@DrTedros #EB146 

https://t.co/XrKS4X3rEQ",https://www.twitter.com/user/status/1224265582427693056,24,62,2363.18
World Health Organization (WHO),27/1/2020 14:27:09,"@CarrotPuffer @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO @CarrotPuffer Hi. Thanks for your question. There is currently no specific treatment for disease caused by the new #coronavirus (2019-nCoV).
For more information on prevention, please follow this Twitter thread: https://t.co/dSz6grP7xh",https://www.twitter.com/user/status/1221801823100719106,24,54,2363.18
World Health Organization (WHO),19/2/2020 13:28:55,"@DrTedros @UNICEF @unicefchief @TheLancet @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @WHOWPRO ""Worldwide, 1 in 5 children is born into humanitarian crises and emergencies. Almost from the moment they are born, these children are in danger, often on a daily basis""-@DrTedros https://t.co/eDhNHmaYoQ",https://www.twitter.com/user/status/1230122091007139840,23,37,2578.02
World Health Organization (WHO),14/2/2020 15:26:14,"@DrTedros @Presidence_RDC @UN ""The goal of the joint mission is to rapidly inform the next steps in the #COVID19 response &amp; preparedness activities in #China &amp; globally""-@DrTedros from #DRC",https://www.twitter.com/user/status/1228339674281922562,23,39,2148.35
World Health Organization (WHO),11/2/2020 8:14:11,"""And it’s a test of scientific solidarity – will the world come together to find shared answers to shared problems? 

That’s why you’re here. 

This is not a meeting about politics or money. This is a meeting about science""-@DrTedros #2019nCoV",https://www.twitter.com/user/status/1227143783613173760,23,56,2148.35
World Health Organization (WHO),8/2/2020 15:44:45,"@DrTedros ""WHO’s ‘infodemics’ team is working hand in glove with our communications department to deliver information to a broader public audience""-@DrTedros #2019nCoV",https://www.twitter.com/user/status/1226170008138547207,23,28,2148.35
World Health Organization (WHO),3/2/2020 9:12:32,"@DrTedros @WHOWPRO @pahowho @WHO_Europe @WHOEMRO @WHOSEARO @WHOAFRO @FAO ""We worked with civil society and other partners to improve #RoadSafety in 🇨🇱, 🇰🇿, 🇲🇾, 🇸🇮, 🇹🇹 &amp; more.

We established a new department on the social determinants of health to deepen WHO’s work in this area over the next four years""-@DrTedros #EB146 

https://t.co/6Blk4Iphmh",https://www.twitter.com/user/status/1224259363604398080,23,45,2363.18
World Health Organization (WHO),3/2/2020 9:17:12,"@DrTedros @WHOWPRO @pahowho @WHO_Europe @WHOEMRO @WHOSEARO @WHOAFRO @FAO @UN @GlobalGoalsUN ""The Year of the Nurse &amp; the Midwife gives us a wonderful opportunity to highlight the incredible role nurses and midwives play &amp; to draw attention to the shortfall of 9 million nurses &amp; midwives the world is facing between now and 2030""-@DrTedros #EB146
https://t.co/F7amRTyvcs",https://www.twitter.com/user/status/1224260535891505152,23,35,2363.18
World Health Organization (WHO),22/1/2020 13:52:58,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHOEMRO @WHO_Europe @WHOAFRO Q: How are the members of an International Health Regulations Emergency Committee chosen?
A: https://t.co/1JuCwPTvoY

#coronavirus https://t.co/1EF2rfrmA3",https://www.twitter.com/user/status/1219981282928668672,23,55,2835.81
World Health Organization (WHO),22/1/2020 10:21:25,"@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOWPRO @WHOSEARO We're still accepting great videos 📽️ for our #HealthForAll Film Festival. For those who are still finalizing their videos, please submit yours before the end of January 2020.
https://t.co/LTtoCgB4q5
#Film4Health https://t.co/5hZQP7l308",https://www.twitter.com/user/status/1219928044552556545,23,47,2835.81
World Health Organization (WHO),13/1/2020 12:12:35,"@WHOThailand @WHOSEARO @WHOWPRO WHO has issued guidance on how to detect and treat persons ill with the new #coronavirus (2019-nCoV)

https://t.co/8WTH6SjJNY",https://www.twitter.com/user/status/1216694530633871361,23,29,2363.18
World Health Organization (WHO),27/2/2020 13:21:32,"@WHOWPRO @WHOSEARO @WHOAFRO @WHOEMRO @WHO_Europe @pahowho WHO looks forward to working with partners 🌏🌍🌎 to improve blood supply particularly in the low and middle-income countries where this is so urgently needed, and save lives.
https://t.co/BJRiNTxNvI https://t.co/6vqKxiXP1z",https://www.twitter.com/user/status/1233019333766516738,22,79,2835.81
World Health Organization (WHO),19/2/2020 13:26:48,"@DrTedros @UNICEF @unicefchief @TheLancet @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @WHOWPRO ""Babies are about 20% more likely to be delivered with the assistance of a nurse or midwife than they were in 2000, vastly increasing their chance of surviving those critical first days""-@DrTedros #SupportNursesAndMidwives https://t.co/en11ePgBXW",https://www.twitter.com/user/status/1230121558481473536,22,46,2578.02
World Health Organization (WHO),20/2/2020 15:19:45,"@NUSingapore @SNUCM_Official @NCDCgov @CDCgov @NIH @rki_de @DrTedros @DrMikeRyan @UN @antonioguterres ""We’ve also set up an online platform where clinicians can share anonymized patient data, so we can build a clearer picture of the disease.

What we’re seeing is that the earlier patients are tested and treated, the better they do""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1230512370897821698,22,51,2148.34
World Health Organization (WHO),12/2/2020 18:19:23,"@DrTedros ""Tomorrow I will travel to Kinshasa, #DRC for discussions with the President and other senior ministers about how to strengthen 🇨🇩’s health system and protect and promote the health of its people""-@DrTedros #HealthForAll",https://www.twitter.com/user/status/1227658474034802694,22,63,2148.34
World Health Organization (WHO),14/2/2020 9:27:24,"@UN @DrTedros @WHOAFRO @OMSRDCONGO @Presidence_RDC ""Hope is in sight. We are nearing the end of the #Ebola outbreak. 

Just four cases were reported last week, compared with 120 during one week in April last year. 

But as long as there is a single case in circulation, the outbreak has not been defeated""-@DrTedros #DRC https://t.co/JRD6Yz5GKs",https://www.twitter.com/user/status/1228249372770603009,22,72,2578.02
World Health Organization (WHO),12/2/2020 18:27:49,"@DrTedros ""Finally, our advance team in #China has made good progress in working out the composition of the team and the scope of its work. We hope to have more news to announce soon""-@DrTedros #COVID19",https://www.twitter.com/user/status/1227660594561548289,22,82,2148.35
World Health Organization (WHO),11/2/2020 8:14:11,"""It’s a test of financial solidarity – whether the 🌍 will invest now in fighting the #2019nCoV outbreak, or pay more later to deal with its consequences""-@DrTedros",https://www.twitter.com/user/status/1227143782220619776,22,45,2148.35
World Health Organization (WHO),6/2/2020 12:49:34,"@DrTedros ""I salute all Commissioners for their dedication &amp; outstanding work. My deepest appreciation to the Co-Chairs: The Presidents of 🇫🇮, 🇱🇰 &amp; 🇺🇾, the Minister of Health of 🇷🇺, &amp; especially to @SaniaNishtar for leading &amp; guiding this process.

It’s time to walk the talk!""-@DrTedros",https://www.twitter.com/user/status/1225401145855823872,22,77,2148.35
World Health Organization (WHO),4/2/2020 16:40:24,"@DrTedros @WHOWPRO @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho ""We are also increasing our communications capacity to counter the spread of rumours and misinformation, and ensure all people receive accurate, reliable information they need to protect themselves and their families""-@DrTedros #2019nCoV #EB146",https://www.twitter.com/user/status/1224734461012725760,22,65,2148.34
World Health Organization (WHO),30/1/2020 17:05:03,"@DrTedros @WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: How are the members of an International Health Regulations Emergency Committee chosen?
A: https://t.co/1JuCwPTvoY

#coronavirus https://t.co/ROKXOXCBNm",https://www.twitter.com/user/status/1222928724112396288,22,51,2835.82
World Health Organization (WHO),13/1/2020 12:26:58,"@WHOThailand @WHOSEARO @WHOWPRO Given the developments on the novel #coronavirus (2019-nC0V), WHO Director-General @DrTedros is consulting with Emergency Committee members and could call for a meeting of the committee on short notice https://t.co/oTSIsz1iu0 https://t.co/15yZJNTyKo",https://www.twitter.com/user/status/1216698147130499080,22,43,2835.82
World Health Organization (WHO),18/1/2020 11:07:51,"@DrTedros @InitiativeLome ""There are several reasons for this problem.

Lack of access to affordable 💊 forces desperate people to buy medicines from unreliable sources.

Lack of good governance allows corruption to penetrate health systems &amp; leaves loopholes for criminal groups to exploit
...""-@DrTedros https://t.co/59Wjw5rPPT",https://www.twitter.com/user/status/1218490177607360512,22,41,2578.02
World Health Organization (WHO),18/1/2020 11:06:52,"@DrTedros @InitiativeLome ""At best, these [substandard &amp; falsified] 💊 fail to treat or prevent disease, wasting precious resources &amp; exploiting the hopes &amp; fears of vulnerable people.

At worst, they kill and fan the flames of drug resistance, putting all of us at risk""-@DrTedros #FakeDrugsRealCrime https://t.co/EBO64LAbpP",https://www.twitter.com/user/status/1218489930491580417,22,44,2578.02
World Health Organization (WHO),16/1/2020 10:45:36,"@pahowho @WHO_Europe @WHOEMRO @WHOAFRO @WHOWPRO @WHOSEARO Don't underestimate what you have. Even through the lens of your mobile📱, you can create impactful stories and promote constructive dialogue around global health challenges and solutions.
Join WHO's #HealthForAll Film Festival 👉 https://t.co/LTtoCgB4q5 https://t.co/KVfUDboeCV",https://www.twitter.com/user/status/1217759801498918914,22,70,2835.82
World Health Organization (WHO),19/2/2020 13:24:55,"@DrTedros ""As this report shows, we’ve seen real progress in improving child health, but we also face serious challenges. 

Around 8 million more children &amp; adolescents are surviving than they were 30 years ago""-@DrTedros https://t.co/bpaoyI5m4z",https://www.twitter.com/user/status/1230121081723400193,21,30,2578.02
World Health Organization (WHO),22/2/2020 7:00:30,"@DrTedros @_AfricanUnion ""As you know, a WHO-led international team of experts – including a representative from the @NCDCgov – has been on the ground in #China for the past week""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1231111504273039360,21,62,2148.34
World Health Organization (WHO),20/2/2020 15:20:51,"@NUSingapore @SNUCM_Official @NCDCgov @CDCgov @NIH @rki_de @DrTedros @DrMikeRyan @UN @antonioguterres ""I’ve written to 12 chief executives of manufacturers of personal protective equipment to seek their cooperation to ensure supply to protect #healthworkers""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1230512648585961472,21,44,2148.34
World Health Organization (WHO),14/2/2020 15:26:14,"""Particular attention will be paid to understanding the transmission of the virus, the severity of disease &amp; the impact of ongoing response measures""-@DrTedros from #DRC",https://www.twitter.com/user/status/1228339675644997632,21,40,2148.34
World Health Organization (WHO),18/2/2020 15:47:10,"@DrTedros ""Nearly 900k people have been displaced, including half a million children. Children are particularly prone to hypothermia &amp; respiratory tract infections &amp; due to lack of shelter, many of them are sleeping in the open with their families, exposed to the elements""-@DrTedros #Syria",https://www.twitter.com/user/status/1229794492854734849,21,46,2148.34
World Health Organization (WHO),17/2/2020 15:40:53,"@DrTedros ""We thank all partners who have made their experts available through the GOARN framework""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1229430523933667329,21,59,2148.34
World Health Organization (WHO),17/2/2020 14:30:32,"@pahowho Trecia is proud to be a nurse.
“Nursing is a very noble profession.” But she is worried that many colleagues are migrating – moving away to work in other hospitals or leaving the country completely – making the centre short of staff.”
https://t.co/xGKZOcS83z https://t.co/hPCxdIM9Pt",https://www.twitter.com/user/status/1229412821923979264,21,94,2835.81
World Health Organization (WHO),17/2/2020 13:02:53,"@pahowho “I love the fact that I’m the first person that the person comes in contact with when they come into the emergency department &amp; the fact that whatever care I provide for the patient will be a lasting one.""
- Trecia Simone Stewart
https://t.co/xGKZOcS83z https://t.co/27mXyET1nT",https://www.twitter.com/user/status/1229390762481192960,21,164,2835.81
World Health Organization (WHO),12/2/2020 18:35:23,"All aspects of the #COVID19 outbreak &amp; ways to control it were discussed (2):

-epidemiological studies

-clinical characterization &amp; management of disease caused by the virus

-infection prevention &amp; control, including best ways to protect #healthworkers",https://www.twitter.com/user/status/1227662501371924482,21,53,2148.35
World Health Organization (WHO),4/2/2020 12:14:00,"""We must be guided by science and evidence, not the marketing campaigns of the tobacco industry – the same industry that has engaged in decades of lies and deceit to sell products that have killed hundreds of millions of people""-@DrTedros #EB146",https://www.twitter.com/user/status/1224667417848287234,21,32,2148.34
World Health Organization (WHO),3/2/2020 12:45:52,@DrTedros @WHOWPRO @WHOSEARO @WHOAFRO @pahowho The full report by @DrTedros to the #EB146 Member States 👉 https://t.co/9tbeAfr6o4 https://t.co/hIggkJijRD,https://www.twitter.com/user/status/1224313049479307265,21,62,2835.81
World Health Organization (WHO),3/2/2020 9:20:18,"@DrTedros @WHOWPRO @pahowho @WHO_Europe @WHOEMRO @WHOSEARO @WHOAFRO @FAO @UN @GlobalGoalsUN @ITU ""We launched the Global Initiative for #ChildhoodCancer in six countries
We have developed a draft strategy on eliminating #CervicalCancer
We launched the WHO Special Initiative for #MentalHealth, with the aim of increasing access to quality and affordable care""-@DrTedros #EB146 https://t.co/HcPV8DfS8i",https://www.twitter.com/user/status/1224261316841562112,21,50,2578.01
